id,kingdom,phylum,class,order,family,genus,species,total_reads,keySpecies,endangered,domesticated,invasive,common,note
GSFX_000040009,Metazoa,Arthropoda,Collembola,Class_Collembola,Class_Collembola,Class_Collembola,Class_Collembola,23,no,no,no,no,springtails,
GSFX_000046771,Metazoa,Arthropoda,Collembola,Class_Collembola,Class_Collembola,Class_Collembola,Class_Collembola,15,no,no,no,no,springtails,
GSFX_000016790,Metazoa,Arthropoda,Collembola,Class_Collembola,Class_Collembola,Class_Collembola,Class_Collembola,12,no,no,no,no,springtails,
GSFX_000052644,Metazoa,Arthropoda,Collembola,Class_Collembola,Class_Collembola,Class_Collembola,Class_Collembola,10,no,no,no,no,springtails,
GSFX_000031976,Metazoa,Arthropoda,Collembola,Class_Collembola,Class_Collembola,Class_Collembola,Class_Collembola,8,no,no,no,no,springtails,
GSFX_000066928,Metazoa,Arthropoda,Collembola,Class_Collembola,Class_Collembola,Class_Collembola,Class_Collembola,7,no,no,no,no,springtails,
GSFX_000112963,Metazoa,Arthropoda,Collembola,Class_Collembola,Class_Collembola,Class_Collembola,Class_Collembola,7,no,no,no,no,springtails,
GSFX_000203758,Metazoa,Arthropoda,Collembola,Class_Collembola,Class_Collembola,Class_Collembola,Class_Collembola,7,no,no,no,no,springtails,
GSFX_000083263,Metazoa,Arthropoda,Collembola,Class_Collembola,Class_Collembola,Class_Collembola,Class_Collembola,4,no,no,no,no,springtails,
GSFX_000143218,Metazoa,Arthropoda,Collembola,Class_Collembola,Class_Collembola,Class_Collembola,Class_Collembola,4,no,no,no,no,springtails,
GSFX_000303489,Metazoa,Arthropoda,Collembola,Class_Collembola,Class_Collembola,Class_Collembola,Class_Collembola,4,no,no,no,no,springtails,
GSFX_000316752,Metazoa,Arthropoda,Collembola,Class_Collembola,Class_Collembola,Class_Collembola,Class_Collembola,4,no,no,no,no,springtails,
GSFX_000342279,Metazoa,Arthropoda,Collembola,Class_Collembola,Class_Collembola,Class_Collembola,Class_Collembola,4,no,no,no,no,springtails,
GSFX_000380735,Metazoa,Arthropoda,Collembola,Class_Collembola,Class_Collembola,Class_Collembola,Class_Collembola,4,no,no,no,no,springtails,
GSFX_000062646,Metazoa,Arthropoda,Collembola,Class_Collembola,Class_Collembola,Class_Collembola,Class_Collembola,3,no,no,no,no,springtails,
GSFX_000079875,Metazoa,Arthropoda,Collembola,Class_Collembola,Class_Collembola,Class_Collembola,Class_Collembola,3,no,no,no,no,springtails,
GSFX_000101712,Metazoa,Arthropoda,Collembola,Class_Collembola,Class_Collembola,Class_Collembola,Class_Collembola,3,no,no,no,no,springtails,
GSFX_000105354,Metazoa,Arthropoda,Collembola,Class_Collembola,Class_Collembola,Class_Collembola,Class_Collembola,3,no,no,no,no,springtails,
GSFX_000162559,Metazoa,Arthropoda,Collembola,Class_Collembola,Class_Collembola,Class_Collembola,Class_Collembola,3,no,no,no,no,springtails,
GSFX_000200022,Metazoa,Arthropoda,Collembola,Class_Collembola,Class_Collembola,Class_Collembola,Class_Collembola,3,no,no,no,no,springtails,
GSFX_000245098,Metazoa,Arthropoda,Collembola,Class_Collembola,Class_Collembola,Class_Collembola,Class_Collembola,3,no,no,no,no,springtails,
GSFX_000285099,Metazoa,Arthropoda,Collembola,Class_Collembola,Class_Collembola,Class_Collembola,Class_Collembola,3,no,no,no,no,springtails,
GSFX_000306403,Metazoa,Arthropoda,Collembola,Class_Collembola,Class_Collembola,Class_Collembola,Class_Collembola,3,no,no,no,no,springtails,
GSFX_000015632,Metazoa,Arthropoda,Collembola,Class_Collembola,Class_Collembola,Class_Collembola,Class_Collembola,2,no,no,no,no,springtails,
GSFX_000043444,Metazoa,Arthropoda,Collembola,Class_Collembola,Class_Collembola,Class_Collembola,Class_Collembola,2,no,no,no,no,springtails,
GSFX_000058846,Metazoa,Arthropoda,Collembola,Class_Collembola,Class_Collembola,Class_Collembola,Class_Collembola,2,no,no,no,no,springtails,
GSFX_000101105,Metazoa,Arthropoda,Collembola,Class_Collembola,Class_Collembola,Class_Collembola,Class_Collembola,2,no,no,no,no,springtails,
GSFX_000134513,Metazoa,Arthropoda,Collembola,Class_Collembola,Class_Collembola,Class_Collembola,Class_Collembola,2,no,no,no,no,springtails,
GSFX_000147673,Metazoa,Arthropoda,Collembola,Class_Collembola,Class_Collembola,Class_Collembola,Class_Collembola,2,no,no,no,no,springtails,
GSFX_000181121,Metazoa,Arthropoda,Collembola,Class_Collembola,Class_Collembola,Class_Collembola,Class_Collembola,2,no,no,no,no,springtails,
GSFX_000257962,Metazoa,Arthropoda,Collembola,Class_Collembola,Class_Collembola,Class_Collembola,Class_Collembola,2,no,no,no,no,springtails,
GSFX_000297940,Metazoa,Arthropoda,Collembola,Class_Collembola,Class_Collembola,Class_Collembola,Class_Collembola,2,no,no,no,no,springtails,
GSFX_000337529,Metazoa,Arthropoda,Collembola,Class_Collembola,Class_Collembola,Class_Collembola,Class_Collembola,2,no,no,no,no,springtails,
GSFX_000342865,Metazoa,Arthropoda,Collembola,Class_Collembola,Class_Collembola,Class_Collembola,Class_Collembola,2,no,no,no,no,springtails,
GSFX_000360046,Metazoa,Arthropoda,Collembola,Class_Collembola,Class_Collembola,Class_Collembola,Class_Collembola,2,no,no,no,no,springtails,
GSFX_000386770,Metazoa,Arthropoda,Collembola,Class_Collembola,Class_Collembola,Class_Collembola,Class_Collembola,2,no,no,no,no,springtails,
GSFX_000458915,Metazoa,Arthropoda,Collembola,Class_Collembola,Class_Collembola,Class_Collembola,Class_Collembola,2,no,no,no,no,springtails,
ZSFX_000001627,Metazoa,Arthropoda,Collembola,Class_Collembola,Class_Collembola,Class_Collembola,Class_Collembola,287,no,no,no,no,springtails,
ZSFX_000007769,Metazoa,Arthropoda,Collembola,Class_Collembola,Class_Collembola,Class_Collembola,Class_Collembola,40,no,no,no,no,springtails,
ZSFX_000062968,Metazoa,Arthropoda,Collembola,Class_Collembola,Class_Collembola,Class_Collembola,Class_Collembola,19,no,no,no,no,springtails,
GSFX_000003719,Metazoa,Arthropoda,Collembola,Entomobryomorpha,Entomobryidae,Family_Entomobryidae,Family_Entomobryidae,1089,no,no,no,no,springtails,
GSFX_000043075,Metazoa,Arthropoda,Collembola,Entomobryomorpha,Entomobryidae,Family_Entomobryidae,Family_Entomobryidae,90,no,no,no,no,springtails,
GSFX_000042912,Metazoa,Arthropoda,Collembola,Entomobryomorpha,Entomobryidae,Family_Entomobryidae,Family_Entomobryidae,65,no,no,no,no,springtails,
GSFX_000010527,Metazoa,Arthropoda,Collembola,Entomobryomorpha,Entomobryidae,Family_Entomobryidae,Family_Entomobryidae,50,no,no,no,no,springtails,
GSFX_000091054,Metazoa,Arthropoda,Collembola,Entomobryomorpha,Entomobryidae,Family_Entomobryidae,Family_Entomobryidae,11,no,no,no,no,springtails,
GSFX_000423907,Metazoa,Arthropoda,Collembola,Entomobryomorpha,Entomobryidae,Family_Entomobryidae,Family_Entomobryidae,2,no,no,no,no,springtails,
GSFX_000005379,Metazoa,Arthropoda,Collembola,Entomobryomorpha,Isotomidae,Family_Isotomidae,Family_Isotomidae,231,no,no,no,no,springtails,
GSFX_000013981,Metazoa,Arthropoda,Collembola,Entomobryomorpha,Isotomidae,Family_Isotomidae,Family_Isotomidae,206,no,no,no,no,springtails,
GSFX_000004065,Metazoa,Arthropoda,Collembola,Entomobryomorpha,Order_Entomobryomorpha,Order_Entomobryomorpha,Order_Entomobryomorpha,970,no,no,no,no,springtails,
GSFX_000006939,Metazoa,Arthropoda,Collembola,Entomobryomorpha,Order_Entomobryomorpha,Order_Entomobryomorpha,Order_Entomobryomorpha,788,no,no,no,no,springtails,
GSFX_000002853,Metazoa,Arthropoda,Collembola,Entomobryomorpha,Order_Entomobryomorpha,Order_Entomobryomorpha,Order_Entomobryomorpha,595,no,no,no,no,springtails,
GSFX_000011398,Metazoa,Arthropoda,Collembola,Entomobryomorpha,Order_Entomobryomorpha,Order_Entomobryomorpha,Order_Entomobryomorpha,392,no,no,no,no,springtails,
GSFX_000002994,Metazoa,Arthropoda,Collembola,Entomobryomorpha,Order_Entomobryomorpha,Order_Entomobryomorpha,Order_Entomobryomorpha,288,no,no,no,no,springtails,
GSFX_000010559,Metazoa,Arthropoda,Collembola,Entomobryomorpha,Order_Entomobryomorpha,Order_Entomobryomorpha,Order_Entomobryomorpha,244,no,no,no,no,springtails,
GSFX_000019875,Metazoa,Arthropoda,Collembola,Entomobryomorpha,Order_Entomobryomorpha,Order_Entomobryomorpha,Order_Entomobryomorpha,224,no,no,no,no,springtails,
GSFX_000021379,Metazoa,Arthropoda,Collembola,Entomobryomorpha,Order_Entomobryomorpha,Order_Entomobryomorpha,Order_Entomobryomorpha,224,no,no,no,no,springtails,
GSFX_000003722,Metazoa,Arthropoda,Collembola,Entomobryomorpha,Order_Entomobryomorpha,Order_Entomobryomorpha,Order_Entomobryomorpha,217,no,no,no,no,springtails,
GSFX_000012738,Metazoa,Arthropoda,Collembola,Entomobryomorpha,Order_Entomobryomorpha,Order_Entomobryomorpha,Order_Entomobryomorpha,175,no,no,no,no,springtails,
GSFX_000003885,Metazoa,Arthropoda,Collembola,Entomobryomorpha,Order_Entomobryomorpha,Order_Entomobryomorpha,Order_Entomobryomorpha,160,no,no,no,no,springtails,
GSFX_000005276,Metazoa,Arthropoda,Collembola,Entomobryomorpha,Order_Entomobryomorpha,Order_Entomobryomorpha,Order_Entomobryomorpha,132,no,no,no,no,springtails,
GSFX_000034216,Metazoa,Arthropoda,Collembola,Entomobryomorpha,Order_Entomobryomorpha,Order_Entomobryomorpha,Order_Entomobryomorpha,117,no,no,no,no,springtails,
GSFX_000047745,Metazoa,Arthropoda,Collembola,Entomobryomorpha,Order_Entomobryomorpha,Order_Entomobryomorpha,Order_Entomobryomorpha,113,no,no,no,no,springtails,
GSFX_000034751,Metazoa,Arthropoda,Collembola,Entomobryomorpha,Order_Entomobryomorpha,Order_Entomobryomorpha,Order_Entomobryomorpha,108,no,no,no,no,springtails,
GSFX_000002198,Metazoa,Arthropoda,Collembola,Entomobryomorpha,Order_Entomobryomorpha,Order_Entomobryomorpha,Order_Entomobryomorpha,99,no,no,no,no,springtails,
GSFX_000020257,Metazoa,Arthropoda,Collembola,Entomobryomorpha,Order_Entomobryomorpha,Order_Entomobryomorpha,Order_Entomobryomorpha,92,no,no,no,no,springtails,
GSFX_000007594,Metazoa,Arthropoda,Collembola,Entomobryomorpha,Order_Entomobryomorpha,Order_Entomobryomorpha,Order_Entomobryomorpha,71,no,no,no,no,springtails,
GSFX_000020456,Metazoa,Arthropoda,Collembola,Entomobryomorpha,Order_Entomobryomorpha,Order_Entomobryomorpha,Order_Entomobryomorpha,65,no,no,no,no,springtails,
GSFX_000003887,Metazoa,Arthropoda,Collembola,Entomobryomorpha,Order_Entomobryomorpha,Order_Entomobryomorpha,Order_Entomobryomorpha,61,no,no,no,no,springtails,
GSFX_000044137,Metazoa,Arthropoda,Collembola,Entomobryomorpha,Order_Entomobryomorpha,Order_Entomobryomorpha,Order_Entomobryomorpha,52,no,no,no,no,springtails,
GSFX_000022502,Metazoa,Arthropoda,Collembola,Entomobryomorpha,Order_Entomobryomorpha,Order_Entomobryomorpha,Order_Entomobryomorpha,39,no,no,no,no,springtails,
GSFX_000070218,Metazoa,Arthropoda,Collembola,Entomobryomorpha,Order_Entomobryomorpha,Order_Entomobryomorpha,Order_Entomobryomorpha,38,no,no,no,no,springtails,
GSFX_000014845,Metazoa,Arthropoda,Collembola,Entomobryomorpha,Order_Entomobryomorpha,Order_Entomobryomorpha,Order_Entomobryomorpha,36,no,no,no,no,springtails,
GSFX_000003116,Metazoa,Arthropoda,Collembola,Entomobryomorpha,Order_Entomobryomorpha,Order_Entomobryomorpha,Order_Entomobryomorpha,26,no,no,no,no,springtails,
GSFX_000097643,Metazoa,Arthropoda,Collembola,Entomobryomorpha,Order_Entomobryomorpha,Order_Entomobryomorpha,Order_Entomobryomorpha,25,no,no,no,no,springtails,
GSFX_000020776,Metazoa,Arthropoda,Collembola,Entomobryomorpha,Order_Entomobryomorpha,Order_Entomobryomorpha,Order_Entomobryomorpha,20,no,no,no,no,springtails,
GSFX_000005533,Metazoa,Arthropoda,Collembola,Entomobryomorpha,Order_Entomobryomorpha,Order_Entomobryomorpha,Order_Entomobryomorpha,13,no,no,no,no,springtails,
GSFX_000144189,Metazoa,Arthropoda,Collembola,Entomobryomorpha,Order_Entomobryomorpha,Order_Entomobryomorpha,Order_Entomobryomorpha,7,no,no,no,no,springtails,
GSFX_000131865,Metazoa,Arthropoda,Collembola,Entomobryomorpha,Order_Entomobryomorpha,Order_Entomobryomorpha,Order_Entomobryomorpha,6,no,no,no,no,springtails,
GSFX_000246323,Metazoa,Arthropoda,Collembola,Entomobryomorpha,Order_Entomobryomorpha,Order_Entomobryomorpha,Order_Entomobryomorpha,6,no,no,no,no,springtails,
GSFX_000064810,Metazoa,Arthropoda,Collembola,Entomobryomorpha,Order_Entomobryomorpha,Order_Entomobryomorpha,Order_Entomobryomorpha,2,no,no,no,no,springtails,
GSFX_000319582,Metazoa,Arthropoda,Collembola,Entomobryomorpha,Order_Entomobryomorpha,Order_Entomobryomorpha,Order_Entomobryomorpha,2,no,no,no,no,springtails,
ZSFX_000006539,Metazoa,Arthropoda,Collembola,Entomobryomorpha,Order_Entomobryomorpha,Order_Entomobryomorpha,Order_Entomobryomorpha,83,no,no,no,no,springtails,
ZSFX_000008036,Metazoa,Arthropoda,Collembola,Entomobryomorpha,Order_Entomobryomorpha,Order_Entomobryomorpha,Order_Entomobryomorpha,630,no,no,no,no,springtails,
GSFX_000013147,Metazoa,Arthropoda,Collembola,Entomobryomorpha,Tomoceridae,Family_Tomoceridae,Family_Tomoceridae,243,no,no,no,no,springtails,
GSFX_000028893,Metazoa,Arthropoda,Collembola,Neelipleona,Neelidae,Megalothorax,Genus_Megalothorax,27,no,no,no,no,springtails,
GSFX_000012809,Metazoa,Arthropoda,Collembola,Neelipleona,Order_Neelipleona,Order_Neelipleona,Order_Neelipleona,99,no,no,no,no,springtails,
GSFX_000029664,Metazoa,Arthropoda,Collembola,Symphypleona,Order_Symphypleona,Order_Symphypleona,Order_Symphypleona,122,no,no,no,no,springtails,
GSFX_000001795,Metazoa,Arthropoda,Diplopoda,Class_Diplopoda,Class_Diplopoda,Class_Diplopoda,Class_Diplopoda,3039,no,no,no,no,millipede,
GSFX_000003178,Metazoa,Arthropoda,Diplopoda,Class_Diplopoda,Class_Diplopoda,Class_Diplopoda,Class_Diplopoda,404,no,no,no,no,millipede,
GSFX_000005813,Metazoa,Arthropoda,Diplopoda,Class_Diplopoda,Class_Diplopoda,Class_Diplopoda,Class_Diplopoda,212,no,no,no,no,millipede,
GSFX_000134569,Metazoa,Arthropoda,Diplopoda,Class_Diplopoda,Class_Diplopoda,Class_Diplopoda,Class_Diplopoda,14,no,no,no,no,millipede,
GSFX_000209683,Metazoa,Arthropoda,Diplopoda,Class_Diplopoda,Class_Diplopoda,Class_Diplopoda,Class_Diplopoda,5,no,no,no,no,millipede,
GSFX_000103212,Metazoa,Arthropoda,Diplopoda,Class_Diplopoda,Class_Diplopoda,Class_Diplopoda,Class_Diplopoda,3,no,no,no,no,millipede,
GSFX_000233053,Metazoa,Arthropoda,Diplopoda,Class_Diplopoda,Class_Diplopoda,Class_Diplopoda,Class_Diplopoda,3,no,no,no,no,millipede,
GSFX_000395835,Metazoa,Arthropoda,Diplopoda,Class_Diplopoda,Class_Diplopoda,Class_Diplopoda,Class_Diplopoda,3,no,no,no,no,millipede,
GSFX_000108386,Metazoa,Arthropoda,Diplopoda,Class_Diplopoda,Class_Diplopoda,Class_Diplopoda,Class_Diplopoda,2,no,no,no,no,millipede,
GSFX_000003455,Metazoa,Arthropoda,Hexanauplia,Class_Hexanauplia,Class_Hexanauplia,Class_Hexanauplia,Class_Hexanauplia,1406,no,no,no,no,copepods,
GSFX_000005718,Metazoa,Arthropoda,Hexanauplia,Class_Hexanauplia,Class_Hexanauplia,Class_Hexanauplia,Class_Hexanauplia,1114,no,no,no,no,copepods,
GSFX_000005264,Metazoa,Arthropoda,Hexanauplia,Class_Hexanauplia,Class_Hexanauplia,Class_Hexanauplia,Class_Hexanauplia,894,no,no,no,no,copepods,
GSFX_000010187,Metazoa,Arthropoda,Hexanauplia,Class_Hexanauplia,Class_Hexanauplia,Class_Hexanauplia,Class_Hexanauplia,210,no,no,no,no,copepods,
GSFX_000024075,Metazoa,Arthropoda,Hexanauplia,Class_Hexanauplia,Class_Hexanauplia,Class_Hexanauplia,Class_Hexanauplia,111,no,no,no,no,copepods,
GSFX_000011757,Metazoa,Arthropoda,Hexanauplia,Class_Hexanauplia,Class_Hexanauplia,Class_Hexanauplia,Class_Hexanauplia,88,no,no,no,no,copepods,
GSFX_000040587,Metazoa,Arthropoda,Hexanauplia,Class_Hexanauplia,Class_Hexanauplia,Class_Hexanauplia,Class_Hexanauplia,83,no,no,no,no,copepods,
GSFX_000047158,Metazoa,Arthropoda,Hexanauplia,Class_Hexanauplia,Class_Hexanauplia,Class_Hexanauplia,Class_Hexanauplia,34,no,no,no,no,copepods,
GSFX_000046627,Metazoa,Arthropoda,Hexanauplia,Class_Hexanauplia,Class_Hexanauplia,Class_Hexanauplia,Class_Hexanauplia,32,no,no,no,no,copepods,
GSFX_000041754,Metazoa,Arthropoda,Hexanauplia,Class_Hexanauplia,Class_Hexanauplia,Class_Hexanauplia,Class_Hexanauplia,16,no,no,no,no,copepods,
GSFX_000001148,Metazoa,Arthropoda,Hexanauplia,Cyclopoida,Order_Cyclopoida,Order_Cyclopoida,Order_Cyclopoida,1622,no,no,no,no,copepods,
GSFX_000038989,Metazoa,Arthropoda,Hexanauplia,Sessilia,Order_Sessilia,Order_Sessilia,Order_Sessilia,29,no,no,no,no,barnacles,
GSFX_000015038,Metazoa,Arthropoda,Insecta,Blattodea,Blaberidae,Family_Blaberidae,Family_Blaberidae,25,no,no,no,no,cockroaches,
GSFX_000049634,Metazoa,Arthropoda,Insecta,Blattodea,Ectobiidae,Family_Ectobiidae,Family_Ectobiidae,20,no,no,no,no,cockroaches,
GSFX_000051414,Metazoa,Arthropoda,Insecta,Blattodea,Ectobiidae,Family_Ectobiidae,Family_Ectobiidae,7,no,no,no,no,cockroaches,
GSFX_000003796,Metazoa,Arthropoda,Insecta,Blattodea,Order_Blattodea,Order_Blattodea,Order_Blattodea,618,no,no,no,no,cockroaches,
GSFX_000005837,Metazoa,Arthropoda,Insecta,Blattodea,Order_Blattodea,Order_Blattodea,Order_Blattodea,426,no,no,no,no,cockroaches,
GSFX_000004362,Metazoa,Arthropoda,Insecta,Blattodea,Order_Blattodea,Order_Blattodea,Order_Blattodea,83,no,no,no,no,cockroaches,
GSFX_000011090,Metazoa,Arthropoda,Insecta,Blattodea,Order_Blattodea,Order_Blattodea,Order_Blattodea,81,no,no,no,no,cockroaches,
GSFX_000019036,Metazoa,Arthropoda,Insecta,Blattodea,Order_Blattodea,Order_Blattodea,Order_Blattodea,28,no,no,no,no,cockroaches,
GSFX_000024903,Metazoa,Arthropoda,Insecta,Blattodea,Order_Blattodea,Order_Blattodea,Order_Blattodea,16,no,no,no,no,cockroaches,
GSFX_000100919,Metazoa,Arthropoda,Insecta,Blattodea,Order_Blattodea,Order_Blattodea,Order_Blattodea,12,no,no,no,no,cockroaches,
GSFX_000025713,Metazoa,Arthropoda,Insecta,Blattodea,Rhinotermitidae,Rhinotermes,Rhinotermes_marginalis,38,no,no,no,no,termites,
GSFX_000009576,Metazoa,Arthropoda,Insecta,Blattodea,Termitidae,Aparatermes,Genus_Aparatermes,416,no,no,no,no,termites,
GSFX_000348614,Metazoa,Arthropoda,Insecta,Blattodea,Termitidae,Aparatermes,Genus_Aparatermes,2,no,no,no,no,termites,
GSFX_000000385,Metazoa,Arthropoda,Insecta,Blattodea,Termitidae,Family_Termitidae,Family_Termitidae,23781,no,no,no,no,termites,
GSFX_000002824,Metazoa,Arthropoda,Insecta,Blattodea,Termitidae,Family_Termitidae,Family_Termitidae,1555,no,no,no,no,termites,
GSFX_000001597,Metazoa,Arthropoda,Insecta,Blattodea,Termitidae,Family_Termitidae,Family_Termitidae,444,no,no,no,no,termites,
GSFX_000004339,Metazoa,Arthropoda,Insecta,Blattodea,Termitidae,Family_Termitidae,Family_Termitidae,284,no,no,no,no,termites,
GSFX_000007492,Metazoa,Arthropoda,Insecta,Blattodea,Termitidae,Family_Termitidae,Family_Termitidae,122,no,no,no,no,termites,
GSFX_000017716,Metazoa,Arthropoda,Insecta,Blattodea,Termitidae,Family_Termitidae,Family_Termitidae,54,no,no,no,no,termites,
GSFX_000063370,Metazoa,Arthropoda,Insecta,Blattodea,Termitidae,Family_Termitidae,Family_Termitidae,37,no,no,no,no,termites,
GSFX_000056287,Metazoa,Arthropoda,Insecta,Blattodea,Termitidae,Family_Termitidae,Family_Termitidae,28,no,no,no,no,termites,
GSFX_000062055,Metazoa,Arthropoda,Insecta,Blattodea,Termitidae,Family_Termitidae,Family_Termitidae,14,no,no,no,no,termites,
GSFX_000377881,Metazoa,Arthropoda,Insecta,Blattodea,Termitidae,Family_Termitidae,Family_Termitidae,5,no,no,no,no,termites,
GSFX_000139371,Metazoa,Arthropoda,Insecta,Blattodea,Termitidae,Family_Termitidae,Family_Termitidae,2,no,no,no,no,termites,
GSFX_000296940,Metazoa,Arthropoda,Insecta,Blattodea,Termitidae,Family_Termitidae,Family_Termitidae,2,no,no,no,no,termites,
GSFX_000158778,Metazoa,Arthropoda,Insecta,Blattodea,Termitidae,Family_Termitidae,Family_Termitidae,16,no,no,no,no,termites,
GSFX_000001088,Metazoa,Arthropoda,Insecta,Blattodea,Termitidae,Longustitermes,Genus_Longustitermes,77,no,no,no,no,termites,
GSFX_000004036,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,2504,no,no,no,no,insects,
GSFX_000000130,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,1403,no,no,no,no,insects,
GSFX_000007478,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,1073,no,no,no,no,insects,
GSFX_000003947,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,913,no,no,no,no,insects,
GSFX_000005514,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,628,no,no,no,no,insects,
GSFX_000002123,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,495,no,no,no,no,insects,
GSFX_000010849,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,471,no,no,no,no,insects,
GSFX_000004226,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,439,no,no,no,no,insects,
GSFX_000014716,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,382,no,no,no,no,insects,
GSFX_000010698,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,323,no,no,no,no,insects,
GSFX_000006553,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,309,no,no,no,no,insects,
GSFX_000004644,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,308,no,no,no,no,insects,
GSFX_000009258,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,291,no,no,no,no,insects,
GSFX_000007358,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,278,no,no,no,no,insects,
GSFX_000019502,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,255,no,no,no,no,insects,
GSFX_000004085,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,248,no,no,no,no,insects,
GSFX_000015474,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,223,no,no,no,no,insects,
GSFX_000015993,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,213,no,no,no,no,insects,
GSFX_000004062,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,206,no,no,no,no,insects,
GSFX_000026253,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,193,no,no,no,no,insects,
GSFX_000036032,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,189,no,no,no,no,insects,
GSFX_000011062,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,149,no,no,no,no,insects,
GSFX_000011367,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,146,no,no,no,no,insects,
GSFX_000003672,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,145,no,no,no,no,insects,
GSFX_000030344,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,131,no,no,no,no,insects,
GSFX_000012930,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,129,no,no,no,no,insects,
GSFX_000016244,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,122,no,no,no,no,insects,
GSFX_000032411,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,109,no,no,no,no,insects,
GSFX_000019643,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,104,no,no,no,no,insects,
GSFX_000019550,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,103,no,no,no,no,insects,
GSFX_000021432,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,102,no,no,no,no,insects,
GSFX_000024302,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,102,no,no,no,no,insects,
GSFX_000003195,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,94,no,no,no,no,insects,
GSFX_000000531,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,92,no,no,no,no,insects,
GSFX_000028541,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,89,no,no,no,no,insects,
GSFX_000026863,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,82,no,no,no,no,insects,
GSFX_000021443,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,79,no,no,no,no,insects,
GSFX_000046467,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,76,no,no,no,no,insects,
GSFX_000017271,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,73,no,no,no,no,insects,
GSFX_000002976,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,71,no,no,no,no,insects,
GSFX_000019900,Metazoa,Arthropoda,Insecta,Class_Insecta,Class_Insecta,Class_Insecta,Class_Insecta,63,no,no,no,no,insects,
